,ESCMAE,RACACOR,CODOCUPMAE,cluster
438,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
439,8 a 11 anos,Branca,Vendedor de comércio varejista,0
440,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
441,8 a 11 anos,Branca,Vendedor de comércio varejista,0
442,8 a 11 anos,Branca,Vendedor de comércio varejista,0
443,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
444,12 e mais,Preta/Parda,Vendedor de comércio varejista,0
445,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
446,8 a 11 anos,Branca,Vendedor de comércio varejista,0
447,12 e mais,Branca,Vendedor de comércio varejista,1
448,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
449,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
450,8 a 11 anos,Branca,Vendedor de comércio varejista,0
451,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
452,8 a 11 anos,Branca,Vendedor de comércio varejista,0
453,8 a 11 anos,Branca,Vendedor de comércio varejista,0
454,12 e mais,Branca,Vendedor de comércio varejista,1
455,8 a 11 anos,Branca,Vendedor de comércio varejista,0
456,8 a 11 anos,Branca,Vendedor de comércio varejista,0
457,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
458,8 a 11 anos,Branca,Vendedor de comércio varejista,0
459,8 a 11 anos,Branca,Vendedor de comércio varejista,0
460,8 a 11 anos,Branca,Vendedor de comércio varejista,0
461,8 a 11 anos,Branca,Vendedor de comércio varejista,0
462,8 a 11 anos,Branca,Vendedor de comércio varejista,0
463,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
464,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
465,8 a 11 anos,Branca,Vendedor de comércio varejista,0
466,12 e mais,Branca,Vendedor de comércio varejista,1
467,8 a 11 anos,Branca,Vendedor de comércio varejista,0
468,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
469,8 a 11 anos,Branca,Vendedor de comércio varejista,0
470,8 a 11 anos,Branca,Vendedor de comércio varejista,0
471,8 a 11 anos,Branca,Vendedor de comércio varejista,0
472,8 a 11 anos,Branca,Vendedor de comércio varejista,0
473,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
474,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
475,8 a 11 anos,Branca,Vendedor de comércio varejista,0
476,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
477,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
478,8 a 11 anos,Branca,Vendedor de comércio varejista,0
479,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
480,12 e mais,Preta/Parda,Vendedor de comércio varejista,0
481,8 a 11 anos,Branca,Vendedor de comércio varejista,0
482,8 a 11 anos,Branca,Vendedor de comércio varejista,0
483,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
484,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
485,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
486,12 e mais,Branca,Vendedor de comércio varejista,1
487,8 a 11 anos,Branca,Vendedor de comércio varejista,0
488,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
489,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
490,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
491,12 e mais,Preta/Parda,Vendedor de comércio varejista,0
492,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
493,8 a 11 anos,Branca,Vendedor de comércio varejista,0
494,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
495,12 e mais,Branca,Vendedor de comércio varejista,1
496,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
497,8 a 11 anos,Preta/Parda,Vendedor de comércio varejista,0
498,12 e mais,Branca,Vendedor de comércio varejista,1
499,8 a 11 anos,Branca,Vendedor de comércio varejista,0
500,8 a 11 anos,Preta/Parda,Operador de caixa,0
501,8 a 11 anos,Preta/Parda,Operador de caixa,0
502,8 a 11 anos,Preta/Parda,Operador de caixa,0
503,8 a 11 anos,Preta/Parda,Operador de caixa,0
504,8 a 11 anos,Preta/Parda,Operador de caixa,0
505,8 a 11 anos,Branca,Operador de caixa,0
506,8 a 11 anos,Branca,Operador de caixa,0
507,8 a 11 anos,Preta/Parda,Operador de caixa,0
508,8 a 11 anos,Branca,Operador de caixa,0
509,8 a 11 anos,Preta/Parda,Operador de caixa,0
510,8 a 11 anos,Preta/Parda,Operador de caixa,0
511,8 a 11 anos,Preta/Parda,Operador de caixa,0
512,8 a 11 anos,Preta/Parda,Operador de caixa,0
513,8 a 11 anos,Preta/Parda,Operador de caixa,0
514,8 a 11 anos,Branca,Operador de caixa,0
515,8 a 11 anos,Branca,Operador de caixa,0
516,8 a 11 anos,Preta/Parda,Operador de caixa,0
517,8 a 11 anos,Branca,Operador de caixa,0
518,8 a 11 anos,Preta/Parda,Operador de caixa,0
519,8 a 11 anos,Preta/Parda,Operador de caixa,0
520,8 a 11 anos,Branca,Operador de caixa,0
521,8 a 11 anos,Preta/Parda,Operador de caixa,0
522,8 a 11 anos,Preta/Parda,Operador de caixa,0
523,8 a 11 anos,Preta/Parda,Operador de caixa,0
524,12 e mais,Preta/Parda,Operador de caixa,0
525,8 a 11 anos,Branca,Operador de caixa,0
526,8 a 11 anos,Branca,Operador de caixa,0
527,8 a 11 anos,Branca,Operador de caixa,0
528,8 a 11 anos,Preta/Parda,Operador de caixa,0
529,8 a 11 anos,Branca,Operador de caixa,0
530,8 a 11 anos,Preta/Parda,Operador de caixa,0
531,8 a 11 anos,Preta/Parda,Operador de caixa,0
532,8 a 11 anos,Preta/Parda,Operador de caixa,0
533,8 a 11 anos,Preta/Parda,Operador de caixa,0
534,8 a 11 anos,Branca,Operador de caixa,0
535,8 a 11 anos,Branca,Operador de caixa,0
536,8 a 11 anos,Branca,Operador de caixa,0
537,8 a 11 anos,Preta/Parda,Operador de caixa,0
538,8 a 11 anos,Preta/Parda,Operador de caixa,0
539,8 a 11 anos,Branca,Operador de caixa,0
540,8 a 11 anos,Preta/Parda,Operador de caixa,0
541,8 a 11 anos,Preta/Parda,Operador de caixa,0
542,12 e mais,Preta/Parda,Operador de caixa,0
543,8 a 11 anos,Branca,Operador de caixa,0
544,8 a 11 anos,Preta/Parda,Operador de caixa,0
545,8 a 11 anos,Branca,Operador de caixa,0
546,8 a 11 anos,Preta/Parda,Operador de caixa,0
547,12 e mais,Branca,Operador de caixa,1
548,8 a 11 anos,Branca,Operador de caixa,0
549,8 a 11 anos,Preta/Parda,Operador de caixa,0
550,8 a 11 anos,Preta/Parda,Operador de caixa,0
551,8 a 11 anos,Branca,Operador de caixa,0
552,8 a 11 anos,Branca,Operador de caixa,0
553,8 a 11 anos,Branca,Operador de caixa,0
554,8 a 11 anos,Preta/Parda,Operador de caixa,0
555,8 a 11 anos,Preta/Parda,Operador de caixa,0
556,8 a 11 anos,Preta/Parda,Operador de caixa,0
557,8 a 11 anos,Preta/Parda,Operador de caixa,0
558,8 a 11 anos,Preta/Parda,Operador de caixa,0
559,8 a 11 anos,Branca,Operador de caixa,0
560,8 a 11 anos,Preta/Parda,Operador de caixa,0
561,8 a 11 anos,Preta/Parda,Operador de caixa,0
562,8 a 11 anos,Preta/Parda,Operador de caixa,0
563,4 a 7 anos,Branca,Operador de caixa,0
564,8 a 11 anos,Preta/Parda,Operador de caixa,0
565,8 a 11 anos,Branca,Operador de caixa,0
566,8 a 11 anos,Branca,Operador de caixa,0
567,8 a 11 anos,Preta/Parda,Operador de caixa,0
568,8 a 11 anos,Preta/Parda,Operador de caixa,0
569,8 a 11 anos,Preta/Parda,Operador de caixa,0
570,8 a 11 anos,Preta/Parda,Operador de caixa,0
571,8 a 11 anos,Preta/Parda,Operador de caixa,0
572,8 a 11 anos,Preta/Parda,Operador de caixa,0
573,8 a 11 anos,Preta/Parda,Operador de caixa,0
574,8 a 11 anos,Preta/Parda,Operador de caixa,0
575,8 a 11 anos,Branca,Operador de caixa,0
576,8 a 11 anos,Preta/Parda,Operador de caixa,0
577,4 a 7 anos,Branca,Operador de caixa,0
578,12 e mais,Preta/Parda,Operador de caixa,0
579,8 a 11 anos,Branca,Operador de caixa,0
580,8 a 11 anos,Branca,Operador de caixa,0
581,8 a 11 anos,Preta/Parda,Operador de caixa,0
582,12 e mais,Preta/Parda,Operador de caixa,0
583,8 a 11 anos,Branca,Operador de caixa,0
584,8 a 11 anos,Preta/Parda,Operador de caixa,0
585,8 a 11 anos,Branca,Operador de caixa,0
586,8 a 11 anos,Preta/Parda,Operador de caixa,0
587,8 a 11 anos,Branca,Operador de caixa,0
588,8 a 11 anos,Preta/Parda,Operador de caixa,0
589,8 a 11 anos,Branca,Operador de caixa,0
590,8 a 11 anos,Preta/Parda,Operador de caixa,0
591,8 a 11 anos,Branca,Operador de caixa,0
592,8 a 11 anos,Preta/Parda,Operador de caixa,0
593,8 a 11 anos,Preta/Parda,Operador de caixa,0
594,12 e mais,Branca,Operador de caixa,1
595,8 a 11 anos,Preta/Parda,Operador de caixa,0
596,8 a 11 anos,Preta/Parda,Operador de caixa,0
597,8 a 11 anos,Preta/Parda,Operador de caixa,0
598,8 a 11 anos,Preta/Parda,Operador de caixa,0
599,8 a 11 anos,Branca,Operador de caixa,0
600,12 e mais,Preta/Parda,Operador de caixa,0
601,8 a 11 anos,Branca,Operador de caixa,0
602,8 a 11 anos,Branca,Operador de caixa,0
603,12 e mais,Branca,Operador de caixa,1
604,8 a 11 anos,Preta/Parda,Operador de caixa,0
605,8 a 11 anos,Preta/Parda,Operador de caixa,0
606,8 a 11 anos,Branca,Operador de caixa,0
607,8 a 11 anos,Branca,Operador de caixa,0
608,8 a 11 anos,Branca,Operador de caixa,0
609,4 a 7 anos,Branca,Operador de caixa,0
610,8 a 11 anos,Preta/Parda,Operador de caixa,0
611,8 a 11 anos,Preta/Parda,Operador de caixa,0
612,8 a 11 anos,Preta/Parda,Operador de caixa,0
613,12 e mais,Preta/Parda,Operador de caixa,0
614,8 a 11 anos,Branca,Operador de caixa,0
615,8 a 11 anos,Preta/Parda,Operador de caixa,0
616,8 a 11 anos,Preta/Parda,Operador de caixa,0
617,8 a 11 anos,Preta/Parda,Operador de caixa,0
618,8 a 11 anos,Preta/Parda,Operador de caixa,0
619,8 a 11 anos,Preta/Parda,Operador de caixa,0
620,8 a 11 anos,Preta/Parda,Operador de caixa,0
621,8 a 11 anos,Branca,Operador de caixa,0
622,8 a 11 anos,Branca,Operador de caixa,0
623,8 a 11 anos,Preta/Parda,Operador de caixa,0
624,8 a 11 anos,Preta/Parda,Operador de caixa,0
625,8 a 11 anos,Preta/Parda,Operador de caixa,0
626,8 a 11 anos,Preta/Parda,Operador de caixa,0
627,8 a 11 anos,Branca,Operador de caixa,0
628,8 a 11 anos,Preta/Parda,Operador de caixa,0
629,8 a 11 anos,Preta/Parda,Operador de caixa,0
630,8 a 11 anos,Preta/Parda,Operador de caixa,0
631,4 a 7 anos,Preta/Parda,Operador de caixa,0
632,8 a 11 anos,Branca,Operador de caixa,0
633,8 a 11 anos,Preta/Parda,Operador de caixa,0
634,8 a 11 anos,Preta/Parda,Operador de caixa,0
635,8 a 11 anos,Branca,Operador de caixa,0
636,8 a 11 anos,Preta/Parda,Operador de caixa,0
637,8 a 11 anos,Preta/Parda,Operador de caixa,0
638,8 a 11 anos,Preta/Parda,Operador de caixa,0
639,8 a 11 anos,Branca,Operador de caixa,0
640,8 a 11 anos,Preta/Parda,Operador de caixa,0
641,8 a 11 anos,Preta/Parda,Operador de caixa,0
642,8 a 11 anos,Branca,Operador de caixa,0
643,8 a 11 anos,Preta/Parda,Operador de caixa,0
644,8 a 11 anos,Preta/Parda,Operador de caixa,0
645,8 a 11 anos,Branca,Operador de caixa,0
646,8 a 11 anos,Preta/Parda,Operador de caixa,0
647,8 a 11 anos,Preta/Parda,Operador de caixa,0
648,8 a 11 anos,Preta/Parda,Operador de caixa,0
649,8 a 11 anos,Preta/Parda,Operador de caixa,0
650,8 a 11 anos,Branca,Operador de caixa,0
651,8 a 11 anos,Preta/Parda,Operador de caixa,0
652,8 a 11 anos,Preta/Parda,Operador de caixa,0
653,8 a 11 anos,Preta/Parda,Operador de caixa,0
654,12 e mais,Preta/Parda,Operador de caixa,0
655,8 a 11 anos,Preta/Parda,Operador de caixa,0
656,8 a 11 anos,Branca,Operador de caixa,0
657,8 a 11 anos,Branca,Operador de caixa,0
658,8 a 11 anos,Branca,Operador de caixa,0
659,8 a 11 anos,Preta/Parda,Operador de caixa,0
660,8 a 11 anos,Preta/Parda,Operador de caixa,0
661,8 a 11 anos,Preta/Parda,Operador de caixa,0
662,8 a 11 anos,Preta/Parda,Operador de caixa,0
663,8 a 11 anos,Preta/Parda,Operador de caixa,0
664,8 a 11 anos,Preta/Parda,Operador de caixa,0
665,8 a 11 anos,Branca,Operador de caixa,0
666,8 a 11 anos,Preta/Parda,Operador de caixa,0
667,8 a 11 anos,Preta/Parda,Operador de caixa,0
668,8 a 11 anos,Preta/Parda,Operador de caixa,0
669,8 a 11 anos,Preta/Parda,Operador de caixa,0
670,8 a 11 anos,Branca,Operador de caixa,0
671,12 e mais,Branca,Operador de caixa,1
672,8 a 11 anos,Preta/Parda,Operador de caixa,0
673,8 a 11 anos,Preta/Parda,Operador de caixa,0
674,8 a 11 anos,Preta/Parda,Operador de caixa,0
675,8 a 11 anos,Branca,Operador de caixa,0
676,8 a 11 anos,Preta/Parda,Operador de caixa,0
677,8 a 11 anos,Branca,Operador de caixa,0
678,12 e mais,Preta/Parda,Operador de caixa,0
679,8 a 11 anos,Preta/Parda,Operador de caixa,0
680,12 e mais,Preta/Parda,Operador de caixa,0
681,8 a 11 anos,Preta/Parda,Operador de caixa,0
682,8 a 11 anos,Preta/Parda,Operador de caixa,0
683,8 a 11 anos,Preta/Parda,Operador de caixa,0
684,8 a 11 anos,Preta/Parda,Operador de caixa,0
685,8 a 11 anos,Preta/Parda,Operador de caixa,0
686,8 a 11 anos,Branca,Operador de caixa,0
687,8 a 11 anos,Branca,Operador de caixa,0
688,8 a 11 anos,Preta/Parda,Operador de caixa,0
689,8 a 11 anos,Preta/Parda,Operador de caixa,0
690,8 a 11 anos,Branca,Operador de caixa,0
691,8 a 11 anos,Preta/Parda,Operador de caixa,0
692,8 a 11 anos,Preta/Parda,Operador de caixa,0
693,8 a 11 anos,Preta/Parda,Operador de caixa,0
694,12 e mais,Branca,Operador de caixa,1
695,8 a 11 anos,Preta/Parda,Operador de caixa,0
696,8 a 11 anos,Branca,Operador de caixa,0
697,8 a 11 anos,Preta/Parda,Operador de caixa,0
698,8 a 11 anos,Preta/Parda,Operador de caixa,0
699,8 a 11 anos,Branca,Operador de caixa,0
700,8 a 11 anos,Preta/Parda,Operador de caixa,0
701,8 a 11 anos,Branca,Operador de caixa,0
702,8 a 11 anos,Branca,Operador de caixa,0
703,8 a 11 anos,Branca,Operador de caixa,0
704,8 a 11 anos,Preta/Parda,Operador de caixa,0
705,8 a 11 anos,Branca,Operador de caixa,0
706,8 a 11 anos,Branca,Operador de caixa,0
707,12 e mais,Preta/Parda,Operador de caixa,0
708,12 e mais,Preta/Parda,Operador de caixa,0
709,8 a 11 anos,Preta/Parda,Operador de caixa,0
710,8 a 11 anos,Branca,Operador de caixa,0
711,8 a 11 anos,Preta/Parda,Operador de caixa,0
712,8 a 11 anos,Preta/Parda,Operador de caixa,0
713,8 a 11 anos,Branca,Operador de caixa,0
714,8 a 11 anos,Branca,Operador de caixa,0
715,8 a 11 anos,Branca,Operador de caixa,0
716,8 a 11 anos,Preta/Parda,Operador de caixa,0
717,4 a 7 anos,Preta/Parda,Operador de caixa,0
718,8 a 11 anos,Preta/Parda,Operador de caixa,0
719,8 a 11 anos,Branca,Operador de caixa,0
720,8 a 11 anos,Branca,Operador de caixa,0
721,8 a 11 anos,Preta/Parda,Operador de caixa,0
722,8 a 11 anos,Preta/Parda,Operador de caixa,0
723,8 a 11 anos,Preta/Parda,Operador de caixa,0
724,12 e mais,Preta/Parda,Operador de caixa,0
725,12 e mais,Preta/Parda,Operador de caixa,0
726,8 a 11 anos,Branca,Operador de caixa,0
727,8 a 11 anos,Branca,Operador de caixa,0
728,8 a 11 anos,Preta/Parda,Operador de caixa,0
729,8 a 11 anos,Branca,Operador de caixa,0
730,8 a 11 anos,Preta/Parda,Operador de caixa,0
731,8 a 11 anos,Preta/Parda,Operador de caixa,0
732,8 a 11 anos,Preta/Parda,Operador de caixa,0
733,8 a 11 anos,Preta/Parda,Operador de caixa,0
734,8 a 11 anos,Preta/Parda,Operador de caixa,0
735,8 a 11 anos,Preta/Parda,Operador de caixa,0
736,8 a 11 anos,Branca,Operador de caixa,0
737,8 a 11 anos,Preta/Parda,Operador de caixa,0
738,12 e mais,Branca,Operador de caixa,1
739,8 a 11 anos,Branca,Operador de caixa,0
740,8 a 11 anos,Preta/Parda,Operador de caixa,0
741,8 a 11 anos,Preta/Parda,Operador de caixa,0
742,8 a 11 anos,Branca,Operador de caixa,0
743,8 a 11 anos,Preta/Parda,Operador de caixa,0
744,12 e mais,Preta/Parda,Operador de caixa,0
745,8 a 11 anos,Preta/Parda,Operador de caixa,0
746,8 a 11 anos,Preta/Parda,Operador de caixa,0
747,8 a 11 anos,Preta/Parda,Operador de caixa,0
748,8 a 11 anos,Preta/Parda,Operador de caixa,0
749,8 a 11 anos,Preta/Parda,Operador de caixa,0
750,8 a 11 anos,Preta/Parda,Operador de caixa,0
751,8 a 11 anos,Preta/Parda,Operador de caixa,0
752,12 e mais,Branca,Operador de caixa,1
753,8 a 11 anos,Preta/Parda,Operador de caixa,0
754,8 a 11 anos,Preta/Parda,Operador de caixa,0
755,8 a 11 anos,Branca,Operador de caixa,0
756,8 a 11 anos,Branca,Operador de caixa,0
757,8 a 11 anos,Preta/Parda,Operador de caixa,0
758,8 a 11 anos,Preta/Parda,Operador de caixa,0
759,8 a 11 anos,Branca,Operador de caixa,0
760,8 a 11 anos,Preta/Parda,Operador de caixa,0
761,8 a 11 anos,Branca,Operador de caixa,0
762,8 a 11 anos,Preta/Parda,Operador de caixa,0
763,8 a 11 anos,Branca,Operador de caixa,0
764,8 a 11 anos,Preta/Parda,Operador de caixa,0
765,8 a 11 anos,Preta/Parda,Operador de caixa,0
766,8 a 11 anos,Preta/Parda,Operador de caixa,0
767,8 a 11 anos,Branca,Operador de caixa,0
768,8 a 11 anos,Preta/Parda,Operador de caixa,0
769,8 a 11 anos,Preta/Parda,Operador de caixa,0
770,8 a 11 anos,Preta/Parda,Operador de caixa,0
771,8 a 11 anos,Preta/Parda,Operador de caixa,0
772,8 a 11 anos,Preta/Parda,Operador de caixa,0
773,8 a 11 anos,Branca,Operador de caixa,0
774,8 a 11 anos,Branca,Operador de caixa,0
775,8 a 11 anos,Preta/Parda,Operador de caixa,0
776,12 e mais,Preta/Parda,Operador de caixa,0
777,8 a 11 anos,Preta/Parda,Operador de caixa,0
778,8 a 11 anos,Preta/Parda,Operador de caixa,0
779,8 a 11 anos,Preta/Parda,Operador de caixa,0
780,4 a 7 anos,Branca,Operador de caixa,0
781,8 a 11 anos,Preta/Parda,Operador de caixa,0
782,8 a 11 anos,Preta/Parda,Operador de caixa,0
783,8 a 11 anos,Preta/Parda,Operador de caixa,0
784,8 a 11 anos,Preta/Parda,Operador de caixa,0
785,8 a 11 anos,Branca,Operador de caixa,0
786,12 e mais,Preta/Parda,Operador de caixa,0
787,8 a 11 anos,Preta/Parda,Operador de caixa,0
788,8 a 11 anos,Branca,Operador de caixa,0
789,8 a 11 anos,Preta/Parda,Operador de caixa,0
790,8 a 11 anos,Branca,Operador de caixa,0
791,8 a 11 anos,Preta/Parda,Operador de caixa,0
792,8 a 11 anos,Branca,Operador de caixa,0
793,12 e mais,Preta/Parda,Operador de caixa,0
794,8 a 11 anos,Preta/Parda,Operador de caixa,0
795,8 a 11 anos,Branca,Operador de caixa,0
796,12 e mais,Preta/Parda,Operador de caixa,0
797,8 a 11 anos,Branca,Operador de caixa,0
798,8 a 11 anos,Branca,Operador de caixa,0
799,12 e mais,Preta/Parda,Operador de caixa,0
800,8 a 11 anos,Preta/Parda,Operador de caixa,0
801,12 e mais,Preta/Parda,Operador de caixa,0
802,8 a 11 anos,Branca,Operador de caixa,0
803,8 a 11 anos,Preta/Parda,Operador de caixa,0
804,8 a 11 anos,Preta/Parda,Operador de caixa,0
805,8 a 11 anos,Preta/Parda,Operador de caixa,0
806,8 a 11 anos,Branca,Operador de caixa,0
807,8 a 11 anos,Branca,Operador de caixa,0
808,8 a 11 anos,Preta/Parda,Operador de caixa,0
809,8 a 11 anos,Preta/Parda,Operador de caixa,0
810,8 a 11 anos,Preta/Parda,Operador de caixa,0
811,8 a 11 anos,Preta/Parda,Operador de caixa,0
812,8 a 11 anos,Preta/Parda,Operador de caixa,0
813,8 a 11 anos,Preta/Parda,Operador de caixa,0
814,8 a 11 anos,Preta/Parda,Operador de caixa,0
815,8 a 11 anos,Branca,Operador de caixa,0
816,8 a 11 anos,Preta/Parda,Operador de caixa,0
817,8 a 11 anos,Branca,Operador de caixa,0
818,8 a 11 anos,Branca,Operador de caixa,0
819,8 a 11 anos,Preta/Parda,Operador de caixa,0
820,8 a 11 anos,Preta/Parda,Operador de caixa,0
821,8 a 11 anos,Preta/Parda,Operador de caixa,0
822,8 a 11 anos,Preta/Parda,Operador de caixa,0
823,8 a 11 anos,Preta/Parda,Operador de caixa,0
824,8 a 11 anos,Preta/Parda,Operador de caixa,0
825,8 a 11 anos,Preta/Parda,Operador de caixa,0
826,8 a 11 anos,Branca,Operador de caixa,0
827,8 a 11 anos,Branca,Operador de caixa,0
828,8 a 11 anos,Preta/Parda,Operador de caixa,0
829,8 a 11 anos,Preta/Parda,Operador de caixa,0
830,8 a 11 anos,Branca,Operador de caixa,0
831,12 e mais,Preta/Parda,Operador de caixa,0
832,8 a 11 anos,Preta/Parda,Operador de caixa,0
833,8 a 11 anos,Preta/Parda,Operador de caixa,0
834,8 a 11 anos,Preta/Parda,Operador de caixa,0
835,4 a 7 anos,Branca,Operador de caixa,0
836,12 e mais,Preta/Parda,Operador de caixa,0
837,8 a 11 anos,Preta/Parda,Operador de caixa,0
838,8 a 11 anos,Preta/Parda,Operador de caixa,0
839,4 a 7 anos,Preta/Parda,Operador de caixa,0
840,8 a 11 anos,Branca,Operador de caixa,0
841,8 a 11 anos,Branca,Operador de caixa,0
842,8 a 11 anos,Preta/Parda,Operador de caixa,0
843,8 a 11 anos,Preta/Parda,Operador de caixa,0
844,8 a 11 anos,Preta/Parda,Operador de caixa,0
845,8 a 11 anos,Branca,Operador de caixa,0
846,8 a 11 anos,Preta/Parda,Operador de caixa,0
847,12 e mais,Branca,Operador de caixa,1
848,8 a 11 anos,Preta/Parda,Operador de caixa,0
849,8 a 11 anos,Branca,Operador de caixa,0
850,8 a 11 anos,Branca,Operador de caixa,0
851,8 a 11 anos,Branca,Operador de caixa,0
852,8 a 11 anos,Branca,Operador de caixa,0
853,8 a 11 anos,Branca,Operador de caixa,0
854,8 a 11 anos,Preta/Parda,Operador de caixa,0
855,8 a 11 anos,Preta/Parda,Operador de caixa,0
856,8 a 11 anos,Branca,Operador de caixa,0
857,8 a 11 anos,Preta/Parda,Operador de caixa,0
858,8 a 11 anos,Preta/Parda,Operador de caixa,0
859,8 a 11 anos,Preta/Parda,Operador de caixa,0
860,8 a 11 anos,Preta/Parda,Operador de caixa,0
861,8 a 11 anos,Preta/Parda,Operador de caixa,0
862,8 a 11 anos,Preta/Parda,Operador de caixa,0
863,8 a 11 anos,Branca,Operador de caixa,0
864,8 a 11 anos,Branca,Operador de caixa,0
865,8 a 11 anos,Preta/Parda,Operador de caixa,0
866,8 a 11 anos,Preta/Parda,Operador de caixa,0
867,8 a 11 anos,Branca,Operador de caixa,0
868,8 a 11 anos,Preta/Parda,Operador de caixa,0
869,8 a 11 anos,Preta/Parda,Operador de caixa,0
870,8 a 11 anos,Preta/Parda,Operador de caixa,0
871,12 e mais,Preta/Parda,Operador de caixa,0
872,8 a 11 anos,Branca,Operador de caixa,0
873,8 a 11 anos,Branca,Operador de caixa,0
874,8 a 11 anos,Preta/Parda,Operador de caixa,0
875,8 a 11 anos,Branca,Operador de caixa,0
876,8 a 11 anos,Branca,Operador de caixa,0
877,8 a 11 anos,Preta/Parda,Operador de caixa,0
878,8 a 11 anos,Preta/Parda,Operador de caixa,0
879,8 a 11 anos,Branca,Operador de caixa,0
880,8 a 11 anos,Preta/Parda,Operador de caixa,0
881,8 a 11 anos,Branca,Operador de caixa,0
882,8 a 11 anos,Branca,Operador de caixa,0
883,8 a 11 anos,Preta/Parda,Operador de caixa,0
884,8 a 11 anos,Preta/Parda,Operador de caixa,0
885,12 e mais,Preta/Parda,Operador de caixa,0
886,8 a 11 anos,Preta/Parda,Operador de caixa,0
887,8 a 11 anos,Preta/Parda,Operador de caixa,0
888,12 e mais,Preta/Parda,Operador de caixa,0
889,8 a 11 anos,Branca,Operador de caixa,0
890,8 a 11 anos,Branca,Operador de caixa,0
891,8 a 11 anos,Preta/Parda,Operador de caixa,0
892,8 a 11 anos,Preta/Parda,Operador de caixa,0
893,8 a 11 anos,Branca,Operador de caixa,0
894,8 a 11 anos,Preta/Parda,Operador de caixa,0
895,8 a 11 anos,Branca,Operador de caixa,0
896,12 e mais,Branca,Operador de caixa,1
897,8 a 11 anos,Branca,Operador de caixa,0
898,8 a 11 anos,Preta/Parda,Operador de caixa,0
899,8 a 11 anos,Preta/Parda,Operador de caixa,0
900,8 a 11 anos,Branca,Operador de caixa,0
901,8 a 11 anos,Branca,Operador de caixa,0
902,8 a 11 anos,Preta/Parda,Operador de caixa,0
903,8 a 11 anos,Branca,Operador de caixa,0
904,8 a 11 anos,Branca,Operador de caixa,0
905,8 a 11 anos,Preta/Parda,Operador de caixa,0
906,8 a 11 anos,Preta/Parda,Operador de caixa,0
907,8 a 11 anos,Preta/Parda,Operador de caixa,0
908,8 a 11 anos,Preta/Parda,Operador de caixa,0
909,8 a 11 anos,Preta/Parda,Operador de caixa,0
910,8 a 11 anos,Preta/Parda,Operador de caixa,0
911,8 a 11 anos,Branca,Operador de caixa,0
912,8 a 11 anos,Preta/Parda,Operador de caixa,0
913,8 a 11 anos,Preta/Parda,Operador de caixa,0
914,8 a 11 anos,Preta/Parda,Operador de caixa,0
915,8 a 11 anos,Branca,Operador de caixa,0
916,12 e mais,Preta/Parda,Operador de caixa,0
917,8 a 11 anos,Preta/Parda,Operador de caixa,0
918,8 a 11 anos,Branca,Operador de caixa,0
919,8 a 11 anos,Preta/Parda,Operador de caixa,0
920,8 a 11 anos,Preta/Parda,Operador de caixa,0
921,8 a 11 anos,Preta/Parda,Operador de caixa,0
922,8 a 11 anos,Branca,Operador de caixa,0
923,8 a 11 anos,Preta/Parda,Operador de caixa,0
924,8 a 11 anos,Preta/Parda,Operador de caixa,0
925,8 a 11 anos,Preta/Parda,Operador de caixa,0
926,8 a 11 anos,Preta/Parda,Operador de caixa,0
927,8 a 11 anos,Branca,Operador de caixa,0
928,8 a 11 anos,Branca,Operador de caixa,0
929,8 a 11 anos,Branca,Operador de caixa,0
930,8 a 11 anos,Preta/Parda,Operador de caixa,0
931,8 a 11 anos,Preta/Parda,Operador de caixa,0
932,8 a 11 anos,Preta/Parda,Operador de caixa,0
933,8 a 11 anos,Preta/Parda,Operador de caixa,0
934,8 a 11 anos,Preta/Parda,Operador de caixa,0
935,8 a 11 anos,Preta/Parda,Operador de caixa,0
936,8 a 11 anos,Preta/Parda,Operador de caixa,0
937,8 a 11 anos,Branca,Operador de caixa,0
938,8 a 11 anos,Branca,Operador de caixa,0
